timestamp rx ry rz vx vy vz qx qy qz qw r p y 
1634152126132628 -0.064901784 -0.096770391 -6.897194862 0.040241204 0.074229598 -0.011968453 0.001073618 0.001191123 -0.005622502 0.999982893 -0.001045971 0.003844549 0.000438430
1634152126184709 -0.064160958 -0.094289005 -6.896841049 0.040187567 0.074184552 -0.016312636 0.001086749 0.001095040 -0.005611924 0.999983132 0.000844986 0.003608360 0.005856932
1634152126232709 -0.063384324 -0.091797441 -6.896690845 0.039551761 0.074642524 -0.018932151 0.001103470 0.001073984 -0.005632603 0.999982953 0.003863294 0.000156824 0.001158872
1634152126284790 -0.062292181 -0.088730171 -6.896835327 0.039201174 0.074834101 -0.021469889 0.001137496 0.001036577 -0.005508095 0.999983728 0.008050415 0.002437495 -0.001058955
1634152126332790 -0.061188921 -0.085740432 -6.897042751 0.040078893 0.075084418 -0.023673790 0.001163672 0.001023755 -0.005321704 0.999984682 0.005242704 -0.000957163 -0.000054145
1634152126384872 -0.060542606 -0.084557079 -6.897043705 0.040051419 0.073711030 -0.026147287 0.001130679 0.001070072 -0.005058776 0.999986053 0.010625903 -0.006696278 0.000921290
1634152126432872 -0.060028441 -0.083780088 -6.897062302 0.039295167 0.072007254 -0.027205650 0.001123040 0.001173075 -0.004825583 0.999987066 0.005330541 -0.007925552 0.002943299
1634152126484953 -0.059132367 -0.082323611 -6.897383690 0.039167453 0.070358150 -0.028802171 0.001134887 0.001217748 -0.004687204 0.999987662 0.001072470 -0.002956493 -0.001757749
1634152126532953 -0.058199689 -0.080825955 -6.897825241 0.039671779 0.068059035 -0.030754276 0.001153788 0.001274875 -0.004678618 0.999987602 -0.003429498 -0.000101985 0.001230611
1634152126585034 -0.056929998 -0.078781903 -6.898637772 0.039824702 0.067139365 -0.032261740 0.001144544 0.001314662 -0.004765086 0.999987125 -0.005909133 -0.000925623 -0.002096387
1634152126633034 -0.055695355 -0.076754138 -6.899448872 0.039308425 0.066191666 -0.034005661 0.001119465 0.001373144 -0.004872044 0.999986649 -0.004027255 -0.003406594 0.002313578

1634152126685115 -0.054181065 -0.074208930 -6.900616169 0.039160293 0.066652320 -0.035253555 0.001131572 0.001442642 -0.004932222 0.999986172 -0.000777155 -0.002771804 -0.000712530
1634152126733115 -0.052724101 -0.071715437 -6.902150154 0.039037619 0.066505730 -0.088360727 0.001130527 0.001499030 -0.004855123 0.999986529 0.013086221 -0.002640100 -0.000044312
1634152126785196 -0.052817956 -0.070510693 -6.914246082 0.036269575 0.069031827 -0.458613783 0.001150550 0.001397592 -0.003721827 0.999991536 0.062250700 0.010274718 0.003114513
1634152126833196 -0.053253505 -0.069576815 -6.936014652 0.035110891 0.065890513 -0.485833079 0.001175331 0.001369810 -0.002466407 0.999995410 0.041572917 -0.007017031 -0.003382736
1634152126885278 -0.053250086 -0.068154722 -6.955918312 0.035007317 0.061713777 -0.343725860 0.001147969 0.001678880 -0.001637307 0.999996603 0.024277588 -0.011257317 0.001652331
1634152126933278 -0.053113829 -0.066840634 -6.967389584 0.034421388 0.057591267 -0.208869487 0.001081950 0.001972074 -0.001487501 0.999996424 -0.007117392 -0.012941882 0.003536343
1634152126985359 -0.052608099 -0.065205202 -6.973773956 0.034288034 0.053037200 -0.102304921 0.001081547 0.002273377 -0.001826000 0.999995232 -0.024334688 -0.013807038 -0.002466635
1634152127033359 -0.052046463 -0.063695438 -6.975693703 0.033798050 0.050130218 -0.036723256 0.001081379 0.002557179 -0.002397552 0.999993324 -0.024209805 -0.008765209 0.002308332
1634152127085440 -0.051225148 -0.061893906 -6.975509167 0.032251760 0.047474351 -0.005654137 0.001074342 0.002729293 -0.003719623 0.999988854 -0.249505118 -0.005195507 0.002509035
1634152127133440 -0.050470904 -0.060023241 -6.977017879 0.029996471 0.059267368 -0.102773309 0.001133157 0.002935225 -0.039720047 0.999205947 -2.520907879 -0.030858612 0.001901761
1634152127185521 -0.050862879 -0.057566181 -6.985563278 0.026934586 0.143626377 -0.179807216 0.001316881 0.003186204 -0.113613337 0.993519068 -2.720728397 0.007077429 0.003599424
1634152127233521 -0.051493626 -0.050065983 -6.995425701 0.025209596 0.275913358 -0.174379826 0.001376644 0.003121635 -0.147031307 0.989125967 -0.124759421 0.008878178 -0.003519043
1634152127285603 -0.051793989 -0.034372561 -7.003628731 0.023873933 0.399183750 -0.104086317 0.001477681 0.002620034 -0.121685185 0.992564201 1.654734015 0.025491521 -0.003015251
1634152127333603 -0.052031688 -0.015089963 -7.007285118 0.022082629 0.468612969 -0.032343440 0.001518446 0.002119919 -0.074650988 0.997206390 2.124514818 0.015173180 -0.003436521
1634152127385684 -0.052003160 0.008775144 -7.007708549 0.021551734 0.496148020 0.024402292 0.001507036 0.001679818 -0.020560300 0.999786139 1.954391360 0.021980936 -0.001811081
1634152127433684 -0.051895101 0.031118391 -7.005998135 0.021415066 0.478908658 0.057686757 0.001437428 0.001364151 0.019858837 0.999800861 1.424121618 0.017695192 0.000086117
1634152127485765 -0.051544722 0.053820316 -7.002373219 0.020850856 0.427814960 0.082286440 0.001393512 0.001210840 0.047094993 0.998888731 0.729743838 0.002274615 0.002909438
1634152127533765 -0.051170934 0.072163180 -6.998081684 0.020798095 0.365846604 0.095815346 0.001312784 0.001197417 0.057050768 0.998369694 0.169872567 0.001054357 0.000516870
1634152127585847 -0.052097414 0.086093843 -6.993525028 0.019946938 0.295434773 0.102233328 0.001273480 0.001173310 0.054913428 0.998489618 -0.261383116 -0.004013862 0.002297631
1634152127633847 -0.053166840 0.095561981 -6.989127159 0.019500330 0.238352075 0.102864683 0.001219542 0.001271689 0.045802124 0.998949051 -0.456301689 -0.000576871 0.004030518
1634152127685928 -0.053858362 0.103913836 -6.984167576 0.019099282 0.189470008 0.099065393 0.001156430 0.001265407 0.033212379 0.999446869 -0.481175631 -0.001854464 -0.000688460
1634152127733928 -0.054417215 0.109959476 -6.979683876 0.017606931 0.156626374 0.093124382 0.001118462 0.001217979 0.022729369 0.999740362 -0.391884178 0.004590971 0.002151074
1634152127786010 -0.054724023 0.115635462 -6.974960804 0.017064270 0.131975874 0.086020462 0.001079433 0.001076032 0.014651591 0.999891520 -0.237717941 0.007191652 0.003158835
1634152127834010 -0.054912739 0.120097913 -6.970784187 0.017355692 0.115238689 0.079584695 0.001038935 0.000955333 0.010698512 0.999941766 -0.106006533 0.002739588 0.002575875
1634152127886092 -0.054834466 0.124525726 -6.966650009 0.017536795 0.099435396 0.071314320 0.000984802 0.000809442 0.009572187 0.999953449 0.003735442 0.004560934 0.000353449
1634152127934092 -0.054646276 0.128054619 -6.963080406 0.018558100 0.085351668 0.064596020 0.000966015 0.000704692 0.010363395 0.999945641 0.051904492 0.004546196 -0.000687246
1634152127986173 -0.054373417 0.128364235 -6.958619118 0.019469498 0.066718347 0.057558514 0.000997662 0.000709274 0.011924906 0.999928236 0.063084945 -0.002358870 -0.001132557
1634152128034173 -0.054037903 0.127385736 -6.954563618 0.020188889 0.048221536 0.051476061 0.000970057 0.000750865 0.013139373 0.999912918 0.032700781 -0.006327485 0.004815824
1634152128086255 -0.053486936 0.126238957 -6.950646877 0.020195561 0.028601296 0.045046933 0.000958082 0.000832990 0.013498215 0.999908149 -0.008438383 -0.004120268 0.005598824
1634152128134255 -0.052909270 0.124552205 -6.947179794 0.020656575 0.010385321 0.038267966 0.000939088 0.000967815 0.012863613 0.999916375 -0.043134943 -0.005106254 0.001570194
1634152128186337 -0.052115139 0.122480936 -6.943933964 0.021668619 -0.006708684 0.031034878 0.000963033 0.001053094 0.011448936 0.999933481 -0.063259274 -0.005594911 0.001227348
1634152128234337 -0.051316723 0.120027907 -6.941295624 0.021796154 -0.021117253 0.025217265 0.000934934 0.001146678 0.009785294 0.999951124 -0.073264629 -0.004326103 -0.000075386
1634152128286418 -0.050347351 0.117146596 -6.939008713 0.021982059 -0.033794876 0.016059993 0.000940007 0.001233828 0.007797816 0.999968469 -0.124837264 -0.007309644 0.004534524
1634152128334418 -0.049396370 0.114175886 -6.938115120 0.022427624 -0.039020780 -0.026553927 0.000946284 0.001329903 -0.009422085 0.999954343 -1.264818072 -0.007380670 -0.000260164
1634152128386500 -0.047939569 0.109989002 -6.939462662 0.023214933 -0.012628188 -0.058721095 0.000962607 0.001501413 -0.049332768 0.998780787 -1.528904319 -0.011017377 0.004302754
1634152128434500 -0.046465125 0.108138412 -6.941877842 0.023874097 0.046423107 -0.071947411 0.000962294 0.001624047 -0.068735488 0.997633159 -0.105734251 -0.003068167 -0.000179455
1634152128486582 -0.044868644 0.110098295 -6.944439411 0.024717921 0.107909419 -0.059520610 0.000944823 0.001670818 -0.055457160 0.998459220 0.855272591 -0.004766415 -0.001282672
1634152128534582 -0.043354195 0.114415914 -6.945889950 0.024981685 0.141681686 -0.039826348 0.000940078 0.001733118 -0.031316515 0.999507546 1.077828288 -0.000791921 -0.003810408
1634152128586664 -0.041749813 0.120658986 -6.946551323 0.024813576 0.150105610 -0.021454446 0.000945605 0.001800896 -0.004363628 0.999988437 0.960304439 -0.002128730 -0.002875921
1634152128634664 -0.040280256 0.126388893 -6.946355820 0.024125863 0.135471925 -0.008915661 0.000925152 0.001908397 0.015061645 0.999884427 0.662818372 -0.002816623 -0.001100121
1634152128686746 -0.038745545 0.131731093 -6.945703030 0.024287010 0.104955919 0.000038766 0.000948381 0.002046628 0.027185200 0.999627888 0.298728734 -0.002158797 -0.003102661
1634152128734746 -0.037291620 0.135222197 -6.944411755 0.024977658 0.070718460 0.003251090 0.000937634 0.002082699 0.030504214 0.999532044 0.016418662 -0.003006523 0.001069074
1634152128786828 -0.037062705 0.135277912 -6.943483829 0.024538253 0.032768022 0.004788934 0.000886806 0.002229352 0.027970521 0.999605834 -0.180194989 -0.006191943 0.003158876
1634152128834828 -0.037103031 0.133516058 -6.942692280 0.023850122 0.004219027 0.003932009 0.000859147 0.002356473 0.022380754 0.999746442 -0.261875421 -0.003916443 0.000703625
1634152128886910 -0.036896680 0.130934775 -6.942020893 0.022808136 -0.018755123 0.002156639 0.000892657 0.002413675 0.015475270 0.999877036 -0.257485896 -0.000443358 -0.000912183
1634152128934910 -0.036682766 0.127877623 -6.941314220 0.021293722 -0.034174751 0.000173419 0.000882358 0.002435816 0.009926022 0.999947429 -0.204959676 0.000948906 0.000638246
1634152128986991 -0.036312725 0.124397583 -6.940643787 0.020626536 -0.044629909 -0.001395604 0.000876104 0.002330339 0.005647904 0.999980986 -0.130883217 0.007759085 -0.000506264
1634152129034991 -0.035914153 0.120960943 -6.940056801 0.020467175 -0.050865486 -0.003393156 0.000868845 0.002184672 0.003433420 0.999991357 -0.066651173 0.003742025 0.002871979
1634152129087073 -0.035349436 0.117290951 -6.940041542 0.019726882 -0.055655025 -0.006000551 0.000865756 0.002028457 0.002486854 0.999994516 -0.013352924 0.005205829 0.001598592
1634152129135073 -0.034789920 0.113814659 -6.940091610 0.019765040 -0.060428217 -0.008159518 0.000862594 0.001974584 0.002525531 0.999994576 0.010091965 0.004556320 0.000736706
1634152129187154 -0.034973696 0.108087368 -6.939673901 0.019303130 -0.066310443 -0.010639333 0.000879402 0.001922851 0.002965365 0.999993443 0.017413279 -0.002797497 -0.000656017
1634152129235154 -0.035280962 0.102304056 -6.939262867 0.018570811 -0.072184063 -0.012582505 0.000904450 0.001992824 0.003246682 0.999992311 0.005374366 -0.004829839 0.000488134
1634152129287236 -0.035352409 0.096333534 -6.938976765 0.018184349 -0.079264149 -0.013977066 0.000911158 0.001973601 0.003184246 0.999992669 -0.009258836 0.000061781 -0.000383565
1634152129335236 -0.035357263 0.090713330 -6.938954353 0.017609121 -0.084790207 -0.015493845 0.000888745 0.001966137 0.002695881 0.999994040 -0.031297050 0.001981239 -0.000751395
1634152129387317 -0.035195269 0.084831871 -6.939261913 0.016688781 -0.088513181 -0.017279195 0.000904773 0.001962665 0.001794864 0.999996126 -0.037281066 0.003049422 0.003963612
1634152129435317 -0.034997389 0.079396315 -6.939627171 0.016783362 -0.091914780 -0.018559642 0.000886919 0.001833272 0.000858514 0.999997556 -0.041160595 0.006661810 0.002323141
1634152129475399 -0.034724630 0.074977323 -6.940065861 0.016662363 -0.093053222 -0.020624751 0.000902659 0.001717939 0.000101650 0.999998152 -0.037467424 0.015191447 -0.003012704
1634152129535399 -0.034131419 0.068510793 -6.942646503 0.022517208 -0.094639540 -0.079650991 0.000990856 -0.016796738 -0.000868212 0.999858081 -0.022918167 1.203983903 -0.002232784
1634152129575480 -0.033320617 0.062377136 -6.945780754 0.046794888 -0.095549732 -0.103707433 0.001073237 -0.044713117 -0.001378272 0.998998404 -0.023684682 1.454957366 0.003105217
1634152129635480 -0.029111525 0.052807260 -6.951972961 0.121554241 -0.096908718 -0.127174333 0.001062205 -0.067036651 -0.002061358 0.997747898 -0.016379327 -0.014340276 0.002443664

1634152129675561 -0.023636479 0.046820968 -6.956241131 0.170636028 -0.096863016 -0.112669557 0.000961910 -0.058129340 -0.002484424 0.998305559 -0.025495164 -0.721394539 0.002204863
1634152129735561 -0.011876139 0.038383380 -6.965542316 0.239701688 -0.095570527 -0.316412479 0.000796835 -0.032051109 -0.002796718 0.999482036 0.012750058 -0.805538595 0.002697800
1634152129775643 -0.001888231 0.033166591 -6.983357906 0.271478295 -0.093000494 -0.593669116 0.000696470 -0.018740354 -0.002224018 0.999821663 0.030835222 -0.577080250 0.001989779
1634152129835643 0.014478450 0.025794752 -7.019398689 0.281396985 -0.093937241 -0.561163008 0.000581226 0.000047467 -0.001640109 0.999998569 0.008505825 -0.697637260 0.004549070
1634152129875725 0.025475614 0.021046722 -7.038047314 0.277326465 -0.095358692 -0.408806562 0.000565147 0.014178308 -0.001654724 0.999898016 -0.003401351 -0.676704109 -0.001173372
1634152129935725 0.041390903 0.014146904 -7.055000782 0.257854253 -0.096600667 -0.199244529 0.000609585 0.031038813 -0.002127476 0.999515772 -0.022622356 -0.431221217 -0.006944565
1634152129975806 0.050614320 0.009568505 -7.061307907 0.235976398 -0.096808642 -0.094707310 0.000677670 0.037568510 -0.002687188 0.999290287 -0.029832764 -0.236819252 -0.003585745
1634152130035806 0.062526196 0.002939757 -7.064565659 0.196163654 -0.095323861 0.013013445 0.000796051 0.040488977 -0.003713509 0.999172807 -0.037782654 0.016962549 -0.003042517
1634152130075888 0.069214195 -0.001247954 -7.063532829 0.167880371 -0.093084544 0.062105663 0.000879622 0.038861070 -0.004407211 0.999234498 -0.032404646 0.137487888 -0.003471137
1634152130135888 0.077362746 -0.007129693 -7.058640480 0.128072679 -0.088829450 0.109783635 0.001019143 0.033168912 -0.005250474 0.999435484 -0.019465147 0.226578370 -0.000550501
1634152130175970 0.081631958 -0.010799279 -7.053833961 0.104723968 -0.085645273 0.128784195 0.001105383 0.028588837 -0.005577999 0.999575138 -0.008053121 0.228142887 -0.000787515
1634152130235970 0.086578071 -0.015895663 -7.045401573 0.076108873 -0.080037192 0.143709645 0.001183044 0.022162592 -0.005833174 0.999736726 -0.012999901 0.194213897 -0.001806144
1634152130276052 0.089091234 -0.019035820 -7.039252281 0.061372411 -0.076586783 0.146600977 0.001209637 0.018812900 -0.005865742 0.999805152 -0.000885575 0.149240017 0.000108838
1634152130336052 0.091943458 -0.023402302 -7.030083656 0.042717330 -0.071850292 0.144069120 0.001213359 0.015485811 -0.005755632 0.999862790 0.006795305 0.079913899 -0.000052607
1634152130376135 0.092543155 -0.027737550 -7.024307728 0.031789936 -0.069207922 0.138669103 0.001203752 0.014300961 -0.005678987 0.999880970 0.004982788 0.044829801 0.003710265
1634152130436135 0.092546977 -0.034378130 -7.016206741 0.017485393 -0.065519057 0.128225863 0.001155198 0.013654074 -0.005669811 0.999890089 -0.001430376 0.010458727 0.001738103
1634152130476217 0.092229776 -0.038371649 -7.011138916 0.007919175 -0.062768832 0.121110596 0.001118639 0.013582299 -0.005723941 0.999890804 -0.006096459 -0.000390677 0.005481363
1634152130536217 0.091245331 -0.043774370 -7.004017830 -0.006055581 -0.058657348 0.110537298 0.001069456 0.013607828 -0.005978344 0.999889016 -0.012367091 -0.000722064 0.003716083
1634152130576299 0.090243772 -0.046996858 -6.999585152 -0.014598732 -0.055554893 0.102493368 0.001065388 0.013490813 -0.006196818 0.999889255 -0.010604935 0.007214579 -0.000820949
1634152130636299 0.088228218 -0.051318038 -6.993425369 -0.027392954 -0.050136477 0.091360889 0.001046319 0.012971157 -0.006496913 0.999894321 -0.009038761 0.018583551 0.001445564
1634152130676381 0.086566418 -0.053863790 -6.989651680 -0.035389323 -0.047085002 0.084241740 0.001067490 0.012429222 -0.006684871 0.999899924 -0.007208840 0.031566121 -0.000371612
1634152130736381 0.083638988 -0.057239193 -6.984353065 -0.045254070 -0.042311151 0.074858055 0.001045739 0.011331561 -0.006778166 0.999912322 -0.003854124 0.036479518 0.004727420
1634152130776463 0.080606818 -0.061923444 -6.980722427 -0.051352460 -0.039287284 0.068259582 0.001041979 0.010586818 -0.006786006 0.999920368 -0.002328615 0.041182429 -0.001492849
1634152130836463 0.075500630 -0.069286890 -6.975609303 -0.059635706 -0.036220010 0.059787191 0.001023346 0.009460684 -0.006678778 0.999932408 0.004738961 0.034212474 0.000409624
1634152130876546 0.072021380 -0.073547259 -6.972554684 -0.064428806 -0.033288296 0.044376880 0.000998921 0.008734411 -0.006752714 0.999938548 -0.008997697 0.032974362 -0.000247002
1634152130936546 0.066600405 -0.078953616 -6.975988388 -0.074102171 -0.025532989 -0.215129897 0.000943976 0.007891722 -0.007053334 0.999943554 -0.007231099 0.025275545 -0.000103002
1634152130976628 0.062832333 -0.081868887 -6.987135410 -0.078522690 -0.019440429 -0.364186674 0.000926465 0.007375190 -0.007170236 0.999946713 -0.005340928 0.028916312 0.001367015
1634152131036628 0.057162035 -0.085427634 -7.007923126 -0.080563262 -0.015693467 -0.314700037 0.000940765 0.006333241 -0.007217500 0.999953508 0.000177870 0.043979127 0.002967078
1634152131076710 0.053446807 -0.087413304 -7.017819881 -0.080780126 -0.014250053 -0.211843774 0.000923535 0.005531587 -0.007163664 0.999958694 0.003531273 0.040570993 0.000607653
1634152131136710 0.047990113 -0.089900836 -7.025485516 -0.080850780 -0.011232775 -0.077416636 0.000891399 0.004592144 -0.007241617 0.999962926 -0.005830867 0.028771339 -0.002033549
1634152131176793 0.043607004 -0.093369342 -7.026463985 -0.081287175 -0.009625533 -0.016161177 0.000878615 0.004188755 -0.007343616 0.999963880 -0.005981814 0.013213571 0.003347737
1634152131236793 0.036927685 -0.098648012 -7.024183750 -0.080768012 -0.006402204 0.045343082 0.000848679 0.003837206 -0.007533331 0.999963999 -0.012472128 0.008841099 0.000494111
1634152131276875 0.032684591 -0.101533137 -7.021106243 -0.080334194 -0.004157388 0.070247106 0.000828985 0.003631074 -0.007776666 0.999962866 -0.042894013 0.007021793 0.000803433
1634152131336875 0.026604168 -0.104950503 -7.015563011 -0.078956828 0.005305206 0.071121380 0.000931075 0.003336561 -0.021817196 0.999756038 -0.828289032 0.009415687 0.000425899
1634152131376957 0.022738377 -0.106232800 -7.011725903 -0.077912122 0.026565114 0.068402730 0.000918948 0.003215514 -0.039957639 0.999195874 -0.912105381 0.005782363 0.004652611
1634152131436957 0.017231435 -0.105379514 -7.006034851 -0.075838156 0.081807747 0.066645794 0.000950734 0.002925719 -0.052087422 0.998637855 0.122504473 0.012681729 -0.000916305
1634152131477039 0.013753523 -0.102611303 -7.002154350 -0.073368177 0.118293695 0.069471210 0.000977875 0.002690480 -0.044181291 0.999019504 0.566056848 0.016709225 -0.003266884
1634152131537039 0.008848039 -0.095907696 -6.996080399 -0.070354454 0.152111396 0.075211853 0.000997770 0.002391024 -0.023594754 0.999718308 0.737393022 0.003925701 -0.001364230
1634152131577122 0.003821684 -0.093988322 -6.991168976 -0.069863535 0.157632202 0.077884726 0.001034503 0.002249032 -0.009502940 0.999951780 0.657690227 0.010900762 -0.004178533
1634152131629122 -0.002918260 -0.091925867 -6.984627247 -0.068306863 0.149645284 0.077931866 0.001060234 0.002026802 0.004716209 0.999986351 0.430899233 0.014089695 0.003435441
1634152131677204 -0.008837209 -0.090201691 -6.978521347 -0.067023218 0.132569835 0.076090351 0.001043532 0.001699337 0.011918040 0.999926984 0.184442446 0.015862068 -0.000930291
1634152131729204 -0.014539628 -0.088168517 -6.972285271 -0.064274654 0.110639565 0.070576079 0.001031000 0.001293234 0.013637806 0.999905705 -0.030340301 0.018019855 0.001141514
1634152131777287 -0.019507017 -0.086920291 -6.966948509 -0.062162351 0.092202201 0.063884787 0.000971971 0.000855725 0.011210436 0.999936342 -0.147326931 0.017851211 -0.000084631
1634152131829287 -0.024276732 -0.085572712 -6.961989880 -0.058689002 0.076586738 0.054629512 0.000891855 0.000458024 0.006533738 0.999978185 -0.196149513 0.014012716 0.002060751
1634152131877369 -0.028389191 -0.084614754 -6.957839966 -0.055411141 0.067560233 0.046865191 0.000878582 0.000091978 0.002056797 0.999997556 -0.174676880 0.014357546 0.000144020
1634152131929369 -0.032290414 -0.083280362 -6.954012394 -0.050718307 0.063509807 0.039381415 0.000886336 -0.000178679 -0.001765143 0.999998093 -0.119664088 0.007657453 -0.003564029
1634152131977451 -0.036896411 -0.085259907 -6.950093269 -0.047533955 0.060903832 0.033210985 0.000901176 -0.000286656 -0.003764450 0.999992549 -0.054097906 0.004185251 0.000617900
1634152132029451 -0.041942563 -0.088367723 -6.946218967 -0.043171998 0.058506262 0.025638686 0.000885397 -0.000291127 -0.004334622 0.999990165 -0.004479658 0.000012211 0.003701220
1634152132077533 -0.046215061 -0.090846270 -6.942942142 -0.039675426 0.057026513 0.018267505 0.000877833 -0.000270018 -0.004203849 0.999990761 -0.012880855 0.003009152 0.001282664
1634152132129533 -0.050090872 -0.092247039 -6.942644119 -0.035070740 0.064713813 -0.098483376 0.000840095 -0.000309036 -0.032100257 0.999484301 -2.120722055 0.008917080 0.004406971
1634152132177616 -0.053312991 -0.091660634 -6.947485447 -0.031122314 0.126658797 -0.180596232 0.000706336 -0.000208206 -0.092716590 0.995692313 -2.555886030 -0.010164117 0.004109551
1634152132229616 -0.056198116 -0.085080773 -6.955618858 -0.027820235 0.250643879 -0.192565233 0.000677227 -0.000154790 -0.128147393 0.991754889 -0.145257577 0.004296577 -0.001828033
1634152132277698 -0.058560926 -0.073026352 -6.962008953 -0.023778966 0.354465604 -0.145333588 0.000822279 -0.000334383 -0.108998746 0.994041502 1.368094683 0.014571270 -0.004006126
1634152132329698 -0.060628459 -0.054722324 -6.966221809 -0.020178454 0.425029159 -0.082736440 0.001048421 -0.000621406 -0.065186173 0.997872353 1.848241806 0.015534038 -0.007161308
1634152132377781 -0.065266907 -0.038513433 -6.966916561 -0.018545525 0.447274327 -0.040416945 0.001209328 -0.000749638 -0.021727471 0.999762952 1.720115781 0.006814690 -0.005483682
1634152132429781 -0.071166463 -0.021568567 -6.965772152 -0.016548561 0.430615693 -0.009170692 0.001330439 -0.000750054 0.016423168 0.999863982 1.202119708 -0.000727192 -0.004407643
1634152132477864 -0.076171793 -0.006970322 -6.963424683 -0.014706582 0.388166100 0.009502508 0.001330428 -0.000941704 0.038125508 0.999271691 0.650956631 0.033993591 0.001316866
1634152132529864 -0.080428548 0.007285330 -6.961708546 -0.005824714 0.324145496 -0.027439840 0.000151703 -0.022161802 0.047247317 0.998637378 0.104294837 1.660768747 0.017276973
1634152132577946 -0.082817256 0.017662475 -6.963307858 0.044332195 0.259980112 -0.103958413 -0.002766094 -0.074279003 0.044724181 0.996230245 -0.244564667 2.372421026 0.004490713
1634152132629946 -0.080448903 0.026741790 -6.968785286 0.153049693 0.207037136 -0.144713476 -0.005237334 -0.112363420 0.034523752 0.993053436 -0.443600595 0.433493078 -0.008259858

1634152132678029 -0.072725974 0.033421107 -6.974297523 0.256150514 0.175091162 -0.127231270 -0.005863802 -0.101547860 0.023926461 0.994525671 -0.440890878 -1.030197859 -0.012767687
1634152132730029 -0.058085203 0.039711945 -6.984200954 0.381312877 0.141972199 -0.363431007 -0.005666204 -0.068230405 0.013735171 0.997559011 -0.346343279 -1.300443649 -0.023542989
1634152132778112 -0.041564569 0.043909632 -7.007622242 0.460672230 0.121901728 -0.682690918 -0.005193279 -0.040615905 0.006507928 0.999140203 -0.250043631 -1.020315170 -0.025211619
1634152132830112 -0.021626139 0.047998454 -7.041739941 0.480645806 0.113002352 -0.639241517 -0.004487226 -0.012334777 0.002272509 0.999911249 -0.098117456 -1.170254230 -0.023763675
1634152132878194 -0.002659158 0.051687878 -7.065690041 0.474859327 0.107002020 -0.431820989 -0.003812503 0.016309479 0.001365580 0.999858797 0.008980080 -1.141141415 -0.026505791
1634152132930194 0.018100906 0.055812005 -7.080808640 0.451888293 0.100102343 -0.223450080 -0.003119225 0.041514382 0.002849798 0.999128997 0.096785419 -0.778803110 -0.024046874
1634152132978277 0.036120117 0.059440088 -7.086263180 0.415832013 0.091965921 -0.076541148 -0.002547427 0.055058494 0.005563632 0.998464406 0.122218072 -0.384900481 -0.024844522
1634152133030277 0.054090906 0.063200854 -7.085802078 0.365090847 0.080764957 0.037383653 -0.002027975 0.059666570 0.008663973 0.998178780 0.113125220 -0.013287618 -0.019204000
1634152133078360 0.068454117 0.066226982 -7.080986500 0.314184994 0.067867771 0.109195001 -0.001616734 0.056628291 0.010858378 0.998334944 0.061575316 0.228288516 -0.022869579
1634152133130360 0.081736565 0.068990119 -7.073770046 0.258217484 0.055078700 0.120134600 -0.000408394 0.048475150 -0.004071418 0.998816013 -1.227437973 0.373438120 -0.012895456
1634152133178443 0.089035951 0.070430525 -7.065930843 0.213806346 0.069090240 0.117082380 0.001527441 0.039213687 -0.041348368 0.998373926 -1.635593176 0.389772743 -0.001604284
1634152133230443 0.094112583 0.073555298 -7.057363510 0.176500455 0.125153154 0.115602218 0.002874284 0.029949678 -0.065911330 0.997371852 -0.184117511 0.329467475 0.004231774
1634152133278526 0.097691432 0.079466939 -7.049100399 0.150510401 0.179756239 0.127611548 0.002946098 0.023254938 -0.055503029 0.998183370 0.810241163 0.239714593 0.005412008
1634152133330526 0.101390183 0.088697530 -7.039713383 0.129943952 0.215370759 0.143333122 0.002621436 0.018707447 -0.029032471 0.999399960 1.126172304 0.130870685 -0.002829835
1634152133378609 0.104216360 0.098331623 -7.030637741 0.113834508 0.221219942 0.152376443 0.002271581 0.016811609 -0.002529439 0.999852955 1.046947956 0.043867119 -0.002258449
1634152133430609 0.107171379 0.108666994 -7.020973682 0.097187683 0.200898349 0.154129565 0.001888282 0.016550576 0.020359609 0.999653995 0.714818180 -0.012183693 0.000136432
1634152133478692 0.109358706 0.116965644 -7.012003899 0.081808381 0.165999874 0.153318092 0.001614314 0.017056424 0.032599762 0.999321699 0.331275970 -0.026030220 0.006124639
1634152133530692 0.111411229 0.124037720 -7.003030777 0.063944302 0.121682063 0.133173615 0.001594667 0.017759679 0.027134584 0.999472737 -0.718154430 -0.025140526 0.008195211
1634152133578776 0.110570900 0.127812400 -6.995093346 0.046605717 0.099083655 0.113148287 0.001918550 0.018150168 0.002577711 0.999830186 -1.146484971 -0.009011684 0.001425852
1634152133630776 0.108326681 0.131155208 -6.987465382 0.028989909 0.104591943 0.093473054 0.002185254 0.017946951 -0.017525688 0.999683022 -0.337292314 0.019893225 0.004426003
1634152133678859 0.105772316 0.135026425 -6.981074333 0.012821104 0.118191831 0.092625916 0.002239682 0.017134767 -0.016873758 0.999708295 0.238905936 0.055564847 -0.013580030
1634152133730859 0.103175186 0.140118331 -6.970021725 0.003149520 0.121794358 0.259880275 0.007246426 0.014669276 -0.010042866 0.999815702 0.248055935 0.132073507 -0.382069439
1634152133778942 0.100683995 0.144993186 -6.951561928 -0.002514994 0.120239772 0.413476735 0.022334062 0.011846499 -0.004318346 0.999671102 0.202187181 0.110657245 -0.852945387
