timestamp rx ry rz vx vy vz qx qy qz qw r p y 
1634146490544468 1.138963103 1.277942300 -4.914469242 0.755193114 0.697299361 0.207745999 0.000240832 0.031805851 0.037162744 0.998802960 0.110540882 -0.092034325 0.005878726
1634146490604553 1.179916382 1.321746945 -4.903005600 0.702245772 0.641487181 0.210039809 0.000031796 0.034145676 0.040050142 0.998614132 0.085642822 -0.064715229 0.003284903
1634146490644553 1.205743551 1.348699450 -4.895013332 0.667224765 0.603381932 0.217529774 -0.000058682 0.035415705 0.041623596 0.998505533 0.077953428 -0.059401117 0.002010839
1634146490696638 1.237609506 1.381009221 -4.883992195 0.621733129 0.553925574 0.231776029 -0.000184283 0.036741372 0.043254651 0.998388231 0.049273904 -0.042199146 0.008889773
1634146490744638 1.265082121 1.408383012 -4.873028755 0.580498815 0.508975029 0.253927588 -0.000300818 0.037648756 0.044158630 0.998314857 0.030926621 -0.036872644 0.005241524
1634146490796723 1.292514324 1.435750961 -4.862007141 0.536181986 0.460179090 0.281501502 -0.000470824 0.038418766 0.044663772 0.998262942 0.009942960 -0.014946346 0.002224602
1634146490844723 1.315949321 1.458602428 -4.849956512 0.495443255 0.416102111 0.317626357 -0.000583880 0.038749710 0.044655655 0.998250544 -0.009973410 -0.011070265 0.003941023
1634146490896808 1.339512706 1.480539799 -4.834239960 0.452684522 0.369838536 0.359316766 -0.000617203 0.038770765 0.044191610 0.998270273 -0.030014202 0.006162902 0.001977426
1634146490944808 1.359453201 1.498582482 -4.817600250 0.415118665 0.329911053 0.409250587 -0.000648623 0.038378000 0.043331943 0.998323202 -0.045011815 0.025865775 -0.000813375
1634146490996893 1.379281402 1.515666366 -4.796610832 0.375676125 0.288427860 0.460806400 -0.000731273 0.037502091 0.041991875 0.998413682 -0.054697525 0.041702230 0.005487313
1634146491044893 1.395905852 1.529453754 -4.774510860 0.342012852 0.252894253 0.522070050 -0.000754465 0.036241028 0.040396269 0.998526037 -0.077163368 0.065791741 0.004431356
1634146491096978 1.412333608 1.542293310 -4.746865273 0.307724267 0.217007950 0.585487127 -0.000751588 0.034385528 0.038204066 0.998677909 -0.085825838 0.079430044 -0.000599274
1634146491144978 1.426037669 1.552482128 -4.717906952 0.279029012 0.187918618 0.658016682 -0.000702118 0.032100525 0.035743225 0.998845100 -0.120575428 0.107322179 -0.001143396
1634146491197063 1.440087438 1.563940883 -4.684411049 0.251002878 0.159499466 0.731250048 -0.000643402 0.029132096 0.032451853 0.999048471 -0.126354769 0.118989825 -0.003307000
1634146491245063 1.451861262 1.573044181 -4.649797440 0.228578836 0.136104748 0.816656291 -0.000570463 0.025916513 0.029004218 0.999243081 -0.160785437 0.154120758 -0.000611064
1634146491297148 1.463467598 1.581267238 -4.607096672 0.207801819 0.115625396 0.900702178 -0.000511437 0.021803621 0.024623053 0.999458849 -0.163566872 0.155394107 -0.003635454
1634146491345148 1.473337531 1.587843895 -4.563258648 0.193093926 0.100947194 0.995818675 -0.000373302 0.017539533 0.020146916 0.999643147 -0.213468939 0.202301160 -0.004327560
1634146491397233 1.483303070 1.593904376 -4.510395050 0.180599272 0.088900946 1.087787390 -0.000256012 0.012157328 0.014551657 0.999820173 -0.206666306 0.196962610 -0.006476196
1634146491445233 1.492011309 1.598890781 -4.458182335 0.171854466 0.081232078 1.144402862 -0.000125264 0.008095980 0.010395500 0.999913275 -0.144710049 0.146092325 -0.006685554
1634146491497318 1.501021862 1.603697419 -4.398726940 0.165324762 0.075815767 1.182930112 -0.000003815 0.005261171 0.007633341 0.999957025 -0.073565640 0.080563739 -0.006587766
1634146491545318 1.509077072 1.607799172 -4.342328548 0.160869494 0.071143508 1.203555107 0.000081176 0.004223444 0.006625768 0.999969184 -0.016793469 0.014405094 -0.004815747
1634146491597403 1.518083334 1.610507965 -4.281356335 0.156355605 0.065322973 1.214899659 0.000218401 0.004490441 0.006765880 0.999966979 0.020309482 -0.027931759 -0.004753676
1634146491645403 1.526157737 1.612750053 -4.224545956 0.151596904 0.060348827 1.218964100 0.000319761 0.005476771 0.007569512 0.999956310 0.038239270 -0.050178017 -0.005352363
1634146491697488 1.534493566 1.615013123 -4.162461281 0.145337373 0.054528203 1.219738603 0.000369454 0.006945713 0.008556474 0.999939263 0.036103535 -0.055674981 -0.002250365
1634146491745488 1.541840076 1.616769671 -4.104962826 0.137889415 0.047321275 1.218630672 0.000427053 0.008250702 0.009278139 0.999922872 0.024543447 -0.046402965 -0.002271512
1634146491797573 1.549284935 1.618398547 -4.042433262 0.129722968 0.040073186 1.215638399 0.000504877 0.009285039 0.009688695 0.999909818 0.004830025 -0.035932440 -0.002550367
1634146491845573 1.555746436 1.619543672 -3.984771252 0.120941840 0.033158701 1.211389780 0.000609058 0.009847318 0.009690652 0.999904454 -0.007508961 -0.021029662 0.002385786
1634146491897658 1.562169909 1.620516658 -3.922400475 0.110953636 0.026718557 1.205247879 0.000645278 0.010076043 0.009430064 0.999904633 -0.010935227 -0.002301809 -0.001700859
1634146491945658 1.567621946 1.621117115 -3.865011692 0.101642288 0.020885168 1.200601101 0.000650142 0.009993766 0.009015247 0.999909222 -0.020374589 0.008218014 0.000834647
1634146491997744 1.573074222 1.621360540 -3.803744793 0.092359126 0.015355146 1.194882393 0.000666903 0.009693524 0.008500913 0.999916732 -0.016301686 0.014807979 0.002162627
1634146492045744 1.577678680 1.621344328 -3.747481585 0.084015131 0.010868263 1.189650297 0.000713360 0.009294629 0.008112527 0.999923706 -0.013238867 0.018843321 -0.003000620
1634146492097829 1.582173467 1.621200681 -3.686638594 0.075771987 0.005857366 1.183642149 0.000728817 0.008903284 0.007760379 0.999929965 -0.012467034 0.011671457 -0.005504349
1634146492145829 1.585942149 1.620846272 -3.630634308 0.068481036 0.001709152 1.178552985 0.000764295 0.008647071 0.007572879 0.999933720 -0.008043207 0.009218195 -0.002250130
1634146492197915 1.589586258 1.620340228 -3.570372105 0.060882222 -0.002231941 1.173938870 0.000788497 0.008460608 0.007310079 0.999937236 -0.010293080 0.005499708 -0.002489747
1634146492245915 1.592614770 1.619687438 -3.515012980 0.054244440 -0.005577886 1.168399692 0.000792905 0.008335107 0.007150047 0.999939442 -0.009303894 0.004291021 -0.001376364
1634146492298000 1.595509291 1.618857622 -3.455230951 0.047705520 -0.009850411 1.163518548 0.000774755 0.008284953 0.006926978 0.999941468 -0.009714564 0.005230214 0.001457112
1634146492346000 1.597853422 1.617919087 -3.400329590 0.041173555 -0.012496701 1.149819016 0.000745411 0.008219386 0.006732721 0.999943256 -0.008207184 0.002921127 0.002392258
1634146492398086 1.600143909 1.615743041 -3.342944622 0.034222107 -0.016237967 1.115515471 0.000735832 0.008138720 0.006524901 0.999945343 -0.003550429 0.003610957 0.000976274
1634146492446086 1.601924896 1.613618135 -3.291753531 0.027727855 -0.020061921 1.071135521 0.000758669 0.007990002 0.006282915 0.999948144 -0.009422541 0.006296039 -0.000754174
1634146492498171 1.603434920 1.611375809 -3.238708735 0.020167485 -0.022987867 1.015563488 0.000748076 0.007853176 0.006025845 0.999950767 -0.014149875 0.007213071 -0.003519617
1634146492546171 1.604496002 1.609200239 -3.192269087 0.014256787 -0.026027165 0.960338354 0.000720276 0.007579659 0.005665065 0.999955058 -0.012166279 0.014570098 0.001080217
1634146492598257 1.605290890 1.606907010 -3.144742727 0.007859387 -0.028212562 0.898101032 0.000707347 0.007193192 0.005327565 0.999959767 -0.015419310 0.010695220 -0.000618760
1634146492646257 1.605731487 1.604704618 -3.103671074 0.002452067 -0.030626655 0.842335343 0.000726938 0.006937603 0.004952158 0.999963403 -0.012821920 0.009142753 -0.001310580
1634146492698342 1.605885029 1.602372408 -3.061922312 -0.003566909 -0.032204386 0.783330917 0.000713180 0.006623947 0.004616835 0.999967217 -0.010651995 0.015345730 -0.000952925
1634146492746342 1.605765820 1.600181103 -3.025985479 -0.008193402 -0.032931034 0.731628895 0.000639801 0.006297986 0.004336957 0.999970615 -0.010018978 0.013531676 0.004260755
1634146492798427 1.606376648 1.595313072 -2.991771221 -0.011990254 -0.035309464 0.677188575 0.000654738 0.005938338 0.004170287 0.999973536 -0.007039055 0.011174594 -0.003273024
1634146492846427 1.606712461 1.590900898 -2.962586880 -0.015172062 -0.036717925 0.630607605 0.000680531 0.005652935 0.004042339 0.999975681 -0.009766471 0.011713676 -0.001444214
1634146492898513 1.606696606 1.586631179 -2.933159828 -0.017933302 -0.038017131 0.584837615 0.000690087 0.005430299 0.003754482 0.999977946 -0.014237775 0.010114297 0.000280447
1634146492946513 1.606513262 1.582763076 -2.908113241 -0.020877235 -0.038240638 0.545443892 0.000675804 0.005274297 0.003398380 0.999980152 -0.016164366 0.004537776 0.000507656
1634146492998598 1.605990291 1.579000115 -2.882621527 -0.024106244 -0.037896838 0.507064342 0.000687819 0.005241328 0.002949694 0.999981701 -0.019765602 -0.000967268 -0.001782909
1634146493046598 1.605349898 1.575649023 -2.860938072 -0.026031317 -0.037740827 0.473943740 0.000734061 0.005161410 0.002597160 0.999983072 -0.012145922 0.004473190 -0.001300472
1634146493098683 1.604436874 1.572371602 -2.838802099 -0.028067823 -0.037236784 0.441566467 0.000788973 0.004996043 0.002340866 0.999984503 -0.006302940 0.006907219 0.000334856
1634146493146683 1.603446603 1.569437504 -2.819795847 -0.030557279 -0.037183218 0.413468421 0.000777726 0.004925321 0.002219863 0.999985099 -0.006929840 0.002530717 0.006274005
1634146493198769 1.603592873 1.564944744 -2.802133560 -0.032302305 -0.036655933 0.384014130 0.000803560 0.004799013 0.002109412 0.999985993 -0.005536658 0.004916565 -0.000486353
1634146493246769 1.603545666 1.560979605 -2.787039995 -0.033692852 -0.036289185 0.359186500 0.000810116 0.004616171 0.001950016 0.999987125 -0.007336210 0.006865096 -0.000241398
1634146493298854 1.603076220 1.557214618 -2.771245480 -0.035280365 -0.035158791 0.335540056 0.000829693 0.004438359 0.001750058 0.999988317 -0.010304025 0.004138809 0.002482102
1634146493346854 1.602489114 1.553867579 -2.757552147 -0.036927227 -0.035131037 0.315891981 0.000849766 0.004335735 0.001515997 0.999989092 -0.007550504 0.004215674 0.001056073
1634146493398940 1.601511836 1.550650001 -2.743458271 -0.038310528 -0.033711046 0.296424985 0.000812095 0.004296218 0.001260107 0.999989748 -0.010889165 0.000497475 0.003602065
1634146493446940 1.600507259 1.547844291 -2.731071711 -0.039387476 -0.032091849 0.279060900 0.000814210 0.004208518 0.001005845 0.999990344 -0.014802116 -0.000017204 0.000258600
1634146493499025 1.599151492 1.545189381 -2.718475342 -0.040455118 -0.029785175 0.261022270 0.000832055 0.004167396 0.000785688 0.999990702 -0.004998446 0.001218693 0.001108011
1634146493547025 1.597806454 1.542942166 -2.707706690 -0.041431781 -0.026643500 0.245625749 0.000889238 0.004103579 0.000730926 0.999990940 -0.000666520 0.005800480 -0.002751702
1634146493599111 1.598410726 1.538903832 -2.698671818 -0.041579574 -0.025332762 0.229771510 0.000894009 0.003949654 0.000796167 0.999991477 0.003886885 0.006862310 0.001698455
1634146493647111 1.598795176 1.535421968 -2.690942764 -0.041155685 -0.023400536 0.215735242 0.000827664 0.003827920 0.000848470 0.999992013 0.002816587 0.006435611 0.001720649
1634146493699196 1.598694563 1.532255054 -2.682478666 -0.040738434 -0.022036020 0.203093067 0.000791014 0.003812653 0.000891304 0.999992013 -0.001180732 -0.005012370 -0.001888416
1634146493747196 1.598480582 1.529535770 -2.675017595 -0.041097347 -0.020362474 0.193104103 0.000790740 0.003877206 0.000805995 0.999991834 -0.002564450 -0.002193198 -0.002261766
1634146493799282 1.597821355 1.527060509 -2.666957855 -0.041918799 -0.018244229 0.183496252 0.000760402 0.003984840 0.000646142 0.999991655 -0.008839298 -0.004765789 0.000587737
1634146493847282 1.597074389 1.524991393 -2.660127401 -0.042483263 -0.015744856 0.174878314 0.000751096 0.004086853 0.000458651 0.999991357 -0.005476964 -0.004520010 -0.000704359
1634146493899367 1.595939279 1.523174882 -2.652934074 -0.042920120 -0.013114487 0.166269064 0.000738743 0.004108831 0.000424138 0.999991298 -0.001817033 -0.000361538 0.000379108
1634146493947367 1.594783664 1.521707416 -2.646740675 -0.043482460 -0.010384731 0.157926291 0.000701585 0.004073894 0.000421439 0.999991417 0.003039408 0.004548238 0.003758820
1634146493999453 1.595754266 1.518537641 -2.642262936 -0.043298822 -0.008645400 0.149484426 0.000706991 0.003952291 0.000525995 0.999991775 0.004786803 0.000928503 0.001208724
1634146494047453 1.596437812 1.515870452 -2.638399839 -0.042742368 -0.006790576 0.142579302 0.000739244 0.003914805 0.000662918 0.999991894 0.003214059 -0.002023401 0.000774682
1634146494099538 1.596565485 1.513608694 -2.633850813 -0.043179739 -0.005165804 0.135772571 0.000792944 0.003886465 0.000704274 0.999991953 -0.000357907 -0.001427242 -0.005673961
1634146494147538 1.596504092 1.511756897 -2.629723549 -0.043483805 -0.002353662 0.130384296 0.000783412 0.003940234 0.000692239 0.999991775 -0.000455998 -0.005551255 0.000087498
1634146494199624 1.595953107 1.510268569 -2.625523090 -0.043851420 -0.000343553 0.125271201 0.000741188 0.004037794 0.000636263 0.999991417 0.000919500 -0.003680704 0.004201689
1634146494247624 1.595277667 1.509102225 -2.621788263 -0.045038600 0.002228701 0.121177122 0.000739164 0.004104163 0.000656034 0.999991119 0.004164269 -0.002439854 0.002289161
1634146494299709 1.594154835 1.508267403 -2.617620230 -0.045644917 0.005093247 0.116615176 0.000707286 0.004172535 0.000648100 0.999990821 0.000545861 0.002070581 -0.000332671
1634146494347709 1.592985511 1.507720828 -2.614013433 -0.046515856 0.007745824 0.112277076 0.000720022 0.004127836 0.000727353 0.999991059 0.003539085 0.008041753 0.000748111
1634146494399794 1.593874812 1.507399797 -2.610652208 -0.045769855 0.009696956 0.107263304 0.000742718 0.003976037 0.000912348 0.999991477 0.011811273 0.004061227 -0.001394576
1634146494447794 1.594468236 1.507259607 -2.607603550 -0.045926306 0.011466029 0.103804328 0.000772412 0.003873737 0.001095503 0.999991655 0.006187042 -0.002311446 -0.000826438
1634146494499880 1.594463825 1.507369518 -2.604170084 -0.046092961 0.013492608 0.099734128 0.000807735 0.003863225 0.001260690 0.999991477 0.005252100 -0.003850435 -0.007218180
1634146494547880 1.594290972 1.507604718 -2.601267576 -0.046175648 0.014578732 0.096538424 0.000848319 0.003929080 0.001427867 0.999990880 0.006297966 -0.004244687 0.000115922

1634146497650484 0.029024456 -0.082238667 -6.806152821 -0.224350646 -0.100515284 -0.176204488 0.000963435 -0.013168973 -0.014994917 0.999800444 0.033294044 -0.012229355 -0.003010446
1634146497702569 0.016435262 -0.089508124 -6.817044735 -0.205466941 -0.080085829 -0.159984738 0.000998017 -0.012886834 -0.014181348 0.999815941 0.022301724 -0.003813479 -0.000510870
1634146497750569 0.005694496 -0.095079355 -6.825237274 -0.189245239 -0.063837551 -0.097820483 0.000992633 -0.014005559 -0.014874176 0.999790788 -0.081503347 0.094154030 0.005726005
1634146497802655 -0.004786618 -0.099675424 -6.830118656 -0.169829205 -0.045344211 -0.024210429 0.000923605 -0.017400457 -0.017737698 0.999690831 -0.124802589 0.149366692 0.004212456
1634146497850655 -0.013511099 -0.102837741 -6.830731392 -0.150655806 -0.026991600 0.082588710 0.000798676 -0.021922719 -0.021833371 0.999520898 -0.210102305 0.227047071 0.008215254
1634146497902734 -0.021621224 -0.104766697 -6.824922562 -0.125249326 -0.002761007 0.195207208 0.000658360 -0.028358975 -0.027874297 0.999208868 -0.232175961 0.244580969 0.007593877
1634146497950734 -0.027853068 -0.105230846 -6.813523769 -0.099891163 0.020598387 0.333573729 0.000517481 -0.034588180 -0.033748858 0.998831511 -0.265198737 0.276298195 0.007606969
1634146498002820 -0.033964846 -0.107807562 -6.796699047 -0.067613594 0.049881976 0.470939666 0.000273601 -0.041583922 -0.040230442 0.998324752 -0.229351699 0.243330121 0.010599898
1634146498050820 -0.037991118 -0.108436890 -6.774139404 -0.036717620 0.077373751 0.628601909 0.000045890 -0.047428563 -0.045657672 0.997830629 -0.239814416 0.247742400 0.010625440
1634146498102905 -0.040297888 -0.106614627 -6.740702629 0.001157983 0.112792529 0.778967857 -0.000258013 -0.053285103 -0.051193915 0.997266233 -0.188445896 0.198543563 0.010157821
1634146498150905 -0.040593203 -0.102984659 -6.702244282 0.036199991 0.145366788 0.947978079 -0.000555834 -0.057932291 -0.055545688 0.996773958 -0.189685181 0.196820274 0.016143281
1634146498202991 -0.038690049 -0.096547350 -6.651151180 0.078715369 0.185776174 1.104830861 -0.000925085 -0.062483210 -0.059897605 0.996246576 -0.137403309 0.148886651 0.013284990
1634146498250991 -0.034967281 -0.088508822 -6.596313953 0.115880206 0.222117662 1.275740623 -0.001218236 -0.065942250 -0.063156284 0.995822072 -0.143752396 0.147183791 0.012843331
1634146498303070 -0.028623778 -0.077273913 -6.527634621 0.162558585 0.266469419 1.429388165 -0.001614252 -0.069399826 -0.066359550 0.995378137 -0.098934427 0.108410984 0.016660342
1634146498351070 -0.020486116 -0.064583540 -6.457761765 0.208775461 0.310921311 1.549874306 -0.002032125 -0.072130859 -0.068826757 0.995015502 -0.116033681 0.125149772 0.017061910
1634146498403149 -0.011609011 -0.051002521 -6.380704880 0.263931513 0.362619489 1.644162297 -0.002439689 -0.074657038 -0.071112588 0.994667470 -0.062397491 0.067454211 0.015826622
1634146498451149 -0.000520361 -0.035584867 -6.305776119 0.320656210 0.416361779 1.693771124 -0.002833580 -0.076407246 -0.072658710 0.994421840 -0.072805591 0.078534767 0.020446561
1634146498503228 0.015285518 -0.015069839 -6.221385956 0.385866076 0.478051454 1.722643256 -0.003225291 -0.077699095 -0.073725492 0.994242013 -0.003872715 0.012677359 0.015372954
1634146498551228 0.033122115 0.007062270 -6.142722130 0.449439615 0.538718343 1.723818421 -0.003602558 -0.077968612 -0.073829621 0.994211793 -0.008777257 0.012233888 0.017794661
1634146498603308 0.056358304 0.034938622 -6.056536674 0.517998219 0.604674697 1.714845181 -0.003973076 -0.077535309 -0.073270313 0.994285643 0.052125681 -0.054377817 0.011831477
1634146498651308 0.081114613 0.063926846 -5.977473736 0.582729161 0.666120052 1.686026096 -0.004169860 -0.076284230 -0.071875893 0.994483352 0.057105180 -0.047816202 0.009577409
1634146498703387 0.111753717 0.099026278 -5.892768383 0.650875509 0.730142057 1.652539968 -0.004299553 -0.074409731 -0.069649130 0.994783282 0.119259350 -0.098001339 0.007615314
1634146498751387 0.142235339 0.134490058 -5.816215992 0.712610185 0.788233399 1.603579283 -0.004356251 -0.071970791 -0.066929325 0.995149136 0.107265912 -0.102069549 0.002016444
1634146498803466 0.175218701 0.176185712 -5.735380650 0.773503006 0.846103191 1.553985834 -0.004281282 -0.068913296 -0.063769445 0.995573282 0.142736480 -0.141626060 -0.008106067
1634146498851466 0.208780289 0.217462733 -5.663375378 0.827429473 0.897518873 1.489403963 -0.004162129 -0.065508522 -0.060301058 0.996019721 0.147789881 -0.143529862 -0.005930700
1634146498903545 0.249029949 0.265034109 -5.588513374 0.880970240 0.946969986 1.426837564 -0.003889877 -0.061686542 -0.056161627 0.996506631 0.173716515 -0.159670085 -0.011271822
1634146498951545 0.288826734 0.311247140 -5.522790909 0.927687287 0.989786208 1.349248886 -0.003610210 -0.057771996 -0.051906925 0.996972919 0.179078370 -0.164570034 -0.013173811
1634146499003624 0.335152358 0.363670439 -5.455101490 0.972254634 1.029438138 1.278469801 -0.003242031 -0.053191613 -0.046834845 0.997480154 0.214505777 -0.190523177 -0.011559020
1634146499051624 0.380056173 0.413863152 -5.396471500 1.009155154 1.060874343 1.190891027 -0.002829195 -0.048306294 -0.041648634 0.997959912 0.220538706 -0.216099754 -0.014683561
1634146499103704 0.431129932 0.469834507 -5.337124825 1.041474104 1.086981416 1.109399915 -0.002404139 -0.042520102 -0.035749573 0.998452961 0.237788543 -0.230830297 -0.018915085
1634146499151704 0.479795098 0.522697270 -5.286398888 1.066257477 1.106470466 1.010251045 -0.001939928 -0.036563445 -0.029699549 0.998888016 0.264057994 -0.262218565 -0.018982908
1634146499203782 0.527170539 0.580432475 -5.236331463 1.080345035 1.118577719 0.919534981 -0.001473317 -0.029569400 -0.022774449 0.999302268 0.263672262 -0.266779512 -0.017939121
1634146499251782 0.571975708 0.634204328 -5.194541454 1.087792516 1.122153401 0.816637635 -0.001102480 -0.022886854 -0.016042981 0.999608755 0.295814246 -0.277400970 -0.015969176
1634146499303861 0.622349918 0.692560315 -5.154284954 1.087107182 1.117943883 0.727314055 -0.000687222 -0.015772976 -0.008723016 0.999837399 0.266098171 -0.257977784 -0.012151183
1634146499351861 0.669065535 0.746102571 -5.121351719 1.080227375 1.106489420 0.635543704 -0.000354706 -0.009766116 -0.002379287 0.999949515 0.259617865 -0.243961081 -0.011801114
1634146499403940 0.720369101 0.803365350 -5.090233326 1.066363215 1.088035822 0.557778597 -0.000047799 -0.003785555 0.004002716 0.999984860 0.223986626 -0.211002693 -0.010809015
1634146499451940 0.767264903 0.855271518 -5.064992428 1.048636317 1.064721227 0.482972920 0.000214898 0.001192991 0.009359173 0.999955475 0.221190974 -0.207932308 -0.006228738
1634146499504019 0.817898035 0.910150945 -5.041212559 1.024644256 1.035124421 0.421605498 0.000399619 0.006185810 0.014631221 0.999873757 0.180562809 -0.174784586 -0.003381011
1634146499552019 0.863660991 0.959370911 -5.021970272 0.998178720 1.002861619 0.364469945 0.000549812 0.010433603 0.018878954 0.999767184 0.177940741 -0.179846525 -0.003513125
1634146499604098 0.908052325 1.012530327 -5.004337788 0.963996768 0.966188431 0.320097655 0.000655263 0.014828354 0.023089059 0.999623299 0.145702124 -0.149158701 -0.005226906
1634146499652098 0.947854936 1.059781313 -4.989840508 0.929800153 0.929464698 0.280844808 0.000657441 0.018470755 0.026647070 0.999474049 0.154192120 -0.150279209 0.002313643
1634146499704176 0.990397692 1.108592391 -4.976198673 0.890857875 0.886971593 0.253449857 0.000612138 0.022009481 0.030399639 0.999295354 0.134243831 -0.118885450 0.001209905
1634146499752176 1.028156638 1.151598930 -4.964859962 0.851652503 0.845361829 0.229686379 0.000550944 0.024770152 0.033525344 0.999130785 0.133622602 -0.112084620 0.006323501
1634146499804256 1.067899466 1.195633054 -4.953555107 0.808881283 0.798309982 0.214974001 0.000461629 0.027479548 0.036676459 0.998949230 0.112010516 -0.093077898 0.005542204
1634146499852256 1.102869391 1.234049678 -4.943806648 0.769033372 0.753790259 0.208089352 0.000298650 0.029761976 0.039357428 0.998781800 0.106854007 -0.093542613 0.004242589
1634146499904335 1.139283776 1.273003221 -4.933361530 0.725021482 0.704704821 0.209619001 0.000133190 0.031946134 0.041763525 0.998616636 0.080768451 -0.074135952 0.003708736
1634146499952335 1.171066165 1.306689382 -4.923469543 0.683190644 0.658724487 0.217518598 -0.000010308 0.033684317 0.043527193 0.998484194 0.068061851 -0.068911321 0.008731957
1634146500004414 1.201132417 1.340065479 -4.913867950 0.637024641 0.608917654 0.232003674 -0.000136043 0.035304420 0.045015592 0.998362243 0.042697031 -0.052778970 0.008508755
1634146500052414 1.227096677 1.368633986 -4.904460430 0.595227540 0.563819110 0.255004674 -0.000256643 0.036377449 0.045925174 0.998282313 0.031403869 -0.038591750 0.009155084
1634146500104493 1.253857613 1.397084475 -4.892326832 0.550627887 0.514668345 0.283929318 -0.000394113 0.037089735 0.046491664 0.998229802 0.009584241 -0.014406275 0.003066055
1634146500152493 1.276778340 1.421133757 -4.879395962 0.510212421 0.471444488 0.322295427 -0.000500866 0.037287176 0.046567179 0.998218894 -0.002871511 -0.002156201 0.006657436
1634146500204572 1.300100923 1.444800496 -4.862982750 0.467979610 0.425089002 0.364266485 -0.000595514 0.037036434 0.046200886 0.998245239 -0.025020389 0.018549185 0.004578965
1634146500252572 1.319922328 1.464593053 -4.845420361 0.431211233 0.385676503 0.415117383 -0.000685430 0.036338050 0.045482822 0.998303771 -0.034127440 0.033591371 0.002342735
1634146500304651 1.339928508 1.483911395 -4.823688507 0.393530518 0.344192594 0.467523456 -0.000749781 0.035293952 0.044308338 0.998394012 -0.053304411 0.046669688 0.000855853
1634146500352651 1.356857657 1.499950051 -4.800868034 0.360340416 0.309215367 0.530215740 -0.000727514 0.033909447 0.042766154 0.998509228 -0.070731729 0.065781258 0.001729576
1634146500404730 1.372432232 1.514352202 -4.775318623 0.326025307 0.272908121 0.592774272 -0.000752866 0.032103565 0.040723711 0.998654366 -0.081047058 0.080469631 0.001021158
1634146500452730 1.385529518 1.526132226 -4.748210907 0.298216730 0.243118882 0.667009056 -0.000694541 0.029834816 0.038339484 0.998819113 -0.112098746 0.110456981 -0.000975782
1634146500492730 1.395768642 1.534998417 -4.722651005 0.276941836 0.219825968 0.722892165 -0.000692831 0.027550256 0.036005680 0.998971581 -0.115384102 0.115406573 -0.002424968
1634146500552809 1.409958839 1.546806931 -4.679280281 0.248880446 0.189743176 0.827845454 -0.000613453 0.023556884 0.031703692 0.999219537 -0.165766701 0.155554250 -0.004942797
1634146500592809 1.418746114 1.553798199 -4.646553040 0.232676506 0.172019288 0.891285837 -0.000521321 0.020379264 0.028306916 0.999391377 -0.170247987 0.157288089 -0.002862463
1634146500652888 1.431095839 1.563209176 -4.591926098 0.213714629 0.152160853 1.010037541 -0.000417495 0.014912207 0.022536119 0.999634743 -0.221225545 0.209623784 -0.005399018
1634146500692888 1.438918352 1.568952918 -4.551444054 0.204801023 0.141888320 1.079583287 -0.000304952 0.010700131 0.018088670 0.999779105 -0.215188250 0.208344713 -0.003972824
1634146500752968 1.450239539 1.576974511 -4.486346722 0.194772393 0.129580781 1.150050759 -0.000187695 0.005547769 0.012804286 0.999902606 -0.139247313 0.136938035 -0.005143723
1634146500792968 1.459968686 1.579547882 -4.441534519 0.192050770 0.122494936 1.178828835 -0.000077260 0.003400394 0.010642848 0.999937594 -0.081096403 0.078407533 -0.005311669
1634146500853053 1.474006891 1.583531737 -4.372353077 0.188707665 0.114743702 1.204772234 0.000057512 0.002258121 0.009263283 0.999954581 -0.012410319 0.001113626 -0.004070846
1634146500893053 1.483047366 1.586255074 -4.325457096 0.186463714 0.109567165 1.213514209 0.000176810 0.002679416 0.009307792 0.999953151 0.013192489 -0.040608399 -0.005169765
1634146500953139 1.496157527 1.590349913 -4.254649639 0.181824163 0.101698741 1.218315125 0.000311173 0.004400098 0.010116962 0.999939084 0.035850350 -0.068022862 -0.003386962
1634146500993139 1.504556537 1.593034148 -4.207026005 0.177537605 0.095575757 1.218771935 0.000380330 0.005865850 0.010756759 0.999924898 0.034290805 -0.074805118 0.000293115
1634146501053225 1.516587019 1.596904755 -4.135347843 0.169141337 0.087028265 1.216710329 0.000472789 0.007932433 0.011644844 0.999900699 0.021017127 -0.060125183 -0.002531122
1634146501093225 1.524177670 1.599370480 -4.087546349 0.162404045 0.080560111 1.213818669 0.000525393 0.009029896 0.011999525 0.999887168 0.013306710 -0.050409812 -0.003212663
1634146501153311 1.534992933 1.602128744 -4.015889168 0.150944367 0.070262559 1.209061861 0.000626024 0.010097962 0.012126820 0.999875367 0.000453416 -0.020204581 -0.001870265
1634146501193311 1.542119145 1.601603627 -3.968683481 0.143518910 0.062975451 1.204533577 0.000668558 0.010381940 0.011974619 0.999874234 -0.010497798 -0.009580647 0.002722593
1634146501253391 1.551974416 1.601016879 -3.897891045 0.130690008 0.052740607 1.198665380 0.000705600 0.010465990 0.011471425 0.999879181 -0.025465343 0.000648388 0.000158815
1634146501293391 1.557999372 1.600723505 -3.850687981 0.123000607 0.047623415 1.194324851 0.000718069 0.010326696 0.010983387 0.999886096 -0.027413955 0.011757238 -0.000637148
1634146501353470 1.566303849 1.600373507 -3.779557467 0.111626647 0.038772054 1.188108563 0.000765725 0.009982551 0.010170246 0.999898136 -0.027293945 0.011003532 0.001161679
